T3144 22930:342 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22930:547 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22930:749 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22930:949 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22931:152 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22931:353 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22931:554 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22931:755 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22931:957 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22932:158 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22932:359 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22932:559 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22932:762 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22932:963 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22933:164 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22933:364 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22933:567 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22933:768 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22933:968 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22934:170 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22934:372 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22934:573 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22934:774 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22934:975 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22935:175 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22935:376 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22935:578 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22935:780 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22935:981 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22936:182 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22936:382 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22936:585 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22936:787 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22936:988 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22937:189 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22937:390 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22937:592 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22937:795 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22937:995 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22938:196 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22938:397 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22938:597 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22938:798 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22939:000 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22939:201 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22939:402 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22939:602 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22939:802 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22940:004 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22940:205 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22940:405 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22940:606 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22940:807 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22941:008 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22941:211 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22941:412 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22941:613 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22941:814 JLINK_IsHalted()  returns FALSE (0003ms, 141265ms total)
T3144 22942:018 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22942:221 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22942:421 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22942:622 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22942:823 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22943:025 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22943:227 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22943:427 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22943:627 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22943:829 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22944:032 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22944:237 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22944:443 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22944:645 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22944:846 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22945:049 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22945:252 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22945:452 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22945:654 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22945:855 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22946:057 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22946:259 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22946:459 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22946:659 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22946:862 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22947:064 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22947:267 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22947:467 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22947:669 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22947:870 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22948:071 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22948:272 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22948:474 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22948:676 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22948:878 JLINK_IsHalted()  returns FALSE (0003ms, 141265ms total)
T3144 22949:081 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22949:284 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22949:486 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22949:688 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22949:889 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22950:091 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22950:292 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22950:493 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22950:693 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22950:897 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22951:098 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22951:299 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22951:501 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22951:704 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22951:905 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22952:107 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22952:307 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22952:509 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22952:711 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22952:912 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22953:113 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22953:314 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22953:515 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22953:717 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22953:920 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22954:122 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22954:322 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22954:522 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22954:724 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22954:925 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22955:125 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22955:326 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22955:527 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22955:730 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22955:931 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22956:132 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22956:333 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22956:535 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22956:736 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22956:939 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22957:140 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22957:341 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22957:542 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22957:746 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22957:948 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22958:149 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22958:351 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22958:552 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22958:754 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22958:957 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22959:161 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22959:362 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22959:563 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22959:764 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22959:966 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22960:168 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22960:368 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22960:572 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22960:774 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22960:978 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22961:179 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22961:380 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22961:581 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22961:781 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22961:985 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22962:187 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22962:389 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22962:590 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22962:791 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22962:993 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22963:194 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22963:395 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22963:596 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22963:797 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22963:999 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22964:202 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22964:403 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22964:604 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22964:804 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22965:005 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22965:207 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22965:409 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22965:612 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22965:812 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22966:013 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22966:215 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22966:418 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22966:620 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22966:821 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22967:023 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22967:224 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22967:427 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22967:629 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22967:832 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22968:037 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22968:242 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22968:442 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22968:643 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22968:844 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22969:045 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22969:248 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22969:449 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22969:652 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22969:853 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22970:055 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22970:257 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22970:457 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22970:660 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22970:862 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22971:063 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22971:266 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22971:469 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22971:670 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22971:872 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22972:072 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22972:275 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22972:476 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22972:676 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22972:877 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22973:079 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22973:280 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22973:484 JLINK_IsHalted()  returns FALSE (0006ms, 141268ms total)
T3144 22973:694 JLINK_IsHalted()  returns FALSE (0009ms, 141271ms total)
T3144 22973:904 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22974:105 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22974:308 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22974:508 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22974:709 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22974:910 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22975:112 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22975:315 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22975:517 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22975:720 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22975:922 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22976:123 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22976:324 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22976:527 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22976:728 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22976:929 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22977:130 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22977:331 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22977:531 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22977:732 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22977:934 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22978:134 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22978:335 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22978:536 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22978:740 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22978:941 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22979:142 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22979:343 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22979:543 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22979:745 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22979:945 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22980:147 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22980:348 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22980:548 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22980:749 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22980:950 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22981:152 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22981:354 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22981:555 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22981:756 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22981:958 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22982:159 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22982:361 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22982:561 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22982:763 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22982:965 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22983:166 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22983:368 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22983:568 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22983:772 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22983:975 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22984:177 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22984:381 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22984:582 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22984:782 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22984:986 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22985:189 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22985:390 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22985:592 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22985:794 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22985:996 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22986:197 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22986:400 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22986:602 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22986:804 JLINK_IsHalted()  returns FALSE (0003ms, 141265ms total)
T3144 22987:007 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22987:208 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22987:410 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22987:610 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22987:812 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22988:012 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22988:213 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22988:416 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22988:617 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22988:820 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22989:021 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22989:222 JLINK_IsHalted()  returns FALSE (0004ms, 141266ms total)
T3144 22989:427 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22989:628 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22989:829 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22990:029 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22990:229 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22990:431 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22990:632 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22990:834 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22991:037 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22991:238 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22991:440 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22991:641 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22991:842 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22992:044 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22992:244 JLINK_IsHalted()  returns FALSE (0002ms, 141264ms total)
T3144 22992:446 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22992:648 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22992:849 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22993:051 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22993:251 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22993:451 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22993:653 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22993:853 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22994:056 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22994:258 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22994:458 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22994:659 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22994:861 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22995:061 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22995:262 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22995:463 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22995:665 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22995:866 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22996:067 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22996:269 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22996:470 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22996:671 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22996:872 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22997:072 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22997:273 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22997:475 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22997:677 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22997:878 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22998:078 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
T3144 22998:280 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22998:480 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22998:681 JLINK_IsHalted()  returns FALSE (0000ms, 141262ms total)
T3144 22998:882 JLINK_IsHalted()  returns FALSE (0001ms, 141263ms total)
